year,Season,Location_district,Crop_nam,harvested,Productio,yields =production/Extent
2002.0,Yala,Galle,Cabbage,0.0,0.0,0.0
2002.0,Yala,Galle,Carrot,0.0,0.0,0.0
2002.0,Yala,Galle,Tomatoes,1.0,3.0,3.0
2002.0,Yala,Gampaha,Beans,0.0,0.0,0.0
2002.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2002.0,Yala,Gampaha,Cabbage,0.0,0.0,0.0
2002.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
2002.0,Yala,Gampaha,Tomatoes,1.0,2.0,2.0
2002.0,Yala,Hanbantota,Beans,0.0,0.0,0.0
2002.0,Yala,Hanbantota,Beetroot,0.0,0.0,0.0
2002.0,Yala,Hanbantota,Cabbage,0.0,0.0,0.0
2002.0,Yala,Hanbantota,Carrot,0.0,0.0,0.0
2002.0,Yala,Hanbantota,Tomatoes,262.0,1431.0,5.461832061068702
2002.0,Yala,Jaffna,Beans,29.0,158.0,5.448275862068965
2002.0,Yala,Jaffna,Beetroot,25.0,169.0,6.76
2002.0,Yala,Jaffna,Cabbage,34.0,278.0,8.176470588235293
2002.0,Yala,Jaffna,Carrot,37.0,246.0,6.648648648648648
2002.0,Yala,Jaffna,Tomatoes,38.0,292.0,7.684210526315789
2002.0,Yala,Kaluthara,Beans,0.0,0.0,0.0
2002.0,Yala,Kaluthara,Beetroot,0.0,0.0,0.0
2002.0,Yala,Kaluthara,Cabbage,0.0,0.0,0.0
2002.0,Yala,Kaluthara,Carrot,0.0,0.0,0.0
2002.0,Yala,Kaluthara,Tomatoes,1.0,4.0,4.0
2002.0,Yala,Kandy,Beans,305.0,808.0,2.6491803278688524
2002.0,Yala,Kandy,Beetroot,37.0,85.0,2.2972972972972974
2002.0,Yala,Kandy,Cabbage,225.0,736.0,3.2711111111111113
2002.0,Yala,Kandy,Carrot,60.0,162.0,2.7
2002.0,Yala,Kandy,Tomatoes,212.0,597.0,2.8160377358490565
2002.0,Yala,Kegalle,Beans,13.0,43.0,3.3076923076923075
2002.0,Yala,Kegalle,Beetroot,0.0,0.0,0.0
2002.0,Yala,Kegalle,Cabbage,0.0,0.0,0.0
2002.0,Yala,Kegalle,Carrot,0.0,0.0,0.0
2002.0,Yala,Kegalle,Tomatoes,13.0,63.0,4.846153846153846
2002.0,Yala,Kilinochchi,Beans,15.0,82.0,5.466666666666667
2002.0,Yala,Kilinochchi,Beetroot,2.0,14.0,7.0
2002.0,Yala,Kilinochchi,Cabbage,15.0,82.0,5.466666666666667
2002.0,Yala,Kilinochchi,Carrot,0.0,0.0,0.0
2002.0,Yala,Kilinochchi,Tomatoes,20.0,91.0,4.55
2002.0,Yala,Kurunegala,Beans,4.0,9.0,2.25
2002.0,Yala,Kurunegala,Beetroot,22.0,149.0,6.7727272727272725
2002.0,Yala,Kurunegala,Cabbage,0.0,0.0,0.0
2002.0,Yala,Kurunegala,Carrot,0.0,0.0,0.0
2002.0,Yala,Kurunegala,Tomatoes,66.0,447.0,6.7727272727272725
2002.0,Yala,Mannar,Beans,2.0,11.0,5.5
2002.0,Yala,Mannar,Beetroot,2.0,13.0,6.5
2002.0,Yala,Mannar,Cabbage,2.0,24.0,12.0
2002.0,Yala,Mannar,Carrot,1.0,2.0,2.0
2002.0,Yala,Mannar,Tomatoes,15.0,98.0,6.533333333333333
2002.0,Yala,Matale,Beans,684.0,3611.0,5.279239766081871
2002.0,Yala,Matale,Beetroot,81.0,327.0,4.037037037037037
2002.0,Yala,Matale,Cabbage,122.0,1092.0,8.950819672131148
2002.0,Yala,Matale,Carrot,2.0,7.0,3.5
2002.0,Yala,Matale,Tomatoes,292.0,1900.0,6.506849315068493
2002.0,Yala,Matara,Beans,0.0,0.0,0.0
2002.0,Yala,Matara,Beetroot,0.0,0.0,0.0
2002.0,Yala,Matara,Cabbage,0.0,0.0,0.0
2002.0,Yala,Matara,Carrot,0.0,0.0,0.0
2002.0,Yala,Matara,Tomatoes,4.0,15.0,3.75
2002.0,Yala,Monaragala,Beans,14.0,45.0,3.2142857142857144
2002.0,Yala,Monaragala,Beetroot,0.0,0.0,0.0
2002.0,Yala,Monaragala,Cabbage,0.0,0.0,0.0
2002.0,Yala,Monaragala,Carrot,0.0,0.0,0.0
2002.0,Yala,Monaragala,Tomatoes,146.0,834.0,5.712328767123288
2002.0,Yala,Mullativu,Beans,0.0,0.0,0.0
2002.0,Yala,Mullativu,Beetroot,0.0,0.0,0.0
2002.0,Yala,Mullativu,Cabbage,11.0,13.0,1.1818181818181819
2002.0,Yala,Mullativu,Carrot,0.0,0.0,0.0
2002.0,Yala,Mullativu,Tomatoes,30.0,201.0,6.7
2002.0,Yala,Nuwara Eliya,Beans,756.0,2730.0,3.611111111111111
2002.0,Yala,Nuwara Eliya,Beetroot,567.0,6168.0,10.878306878306878
2002.0,Yala,Nuwara Eliya,Cabbage,849.0,14269.0,16.80683156654888
2002.0,Yala,Nuwara Eliya,Carrot,914.0,10126.0,11.078774617067834
2002.0,Yala,Nuwara Eliya,Tomatoes,185.0,1767.0,9.551351351351352
2002.0,Yala,Polonnaruwa,Beans,2.0,11.0,5.5
2002.0,Yala,Polonnaruwa,Beetroot,2.0,12.0,6.0
2002.0,Yala,Polonnaruwa,Cabbage,1.0,5.0,5.0
2002.0,Yala,Polonnaruwa,Carrot,0.0,0.0,0.0
2002.0,Yala,Polonnaruwa,Tomatoes,58.0,233.0,4.017241379310345
2002.0,Yala,Puttalam,Beans,11.0,37.0,3.3636363636363638
2002.0,Yala,Puttalam,Beetroot,0.0,0.0,0.0
2002.0,Yala,Puttalam,Cabbage,2.0,8.0,4.0
2002.0,Yala,Puttalam,Carrot,0.0,0.0,0.0
2002.0,Yala,Puttalam,Tomatoes,18.0,54.0,3.0
2002.0,Yala,Ratnapura,Beans,289.0,2127.0,7.359861591695502
2002.0,Yala,Ratnapura,Beetroot,8.0,83.0,10.375
2002.0,Yala,Ratnapura,Cabbage,21.0,142.0,6.761904761904762
2002.0,Yala,Ratnapura,Carrot,5.0,60.0,12.0
2002.0,Yala,Ratnapura,Tomatoes,243.0,1589.0,6.539094650205762
2002.0,Yala,Trincomalee,Beans,1.0,2.0,2.0
2002.0,Yala,Trincomalee,Beetroot,0.0,0.0,0.0
2002.0,Yala,Trincomalee,Cabbage,6.0,13.0,2.1666666666666665
2002.0,Yala,Trincomalee,Carrot,0.0,0.0,0.0
2002.0,Yala,Trincomalee,Tomatoes,42.0,466.0,11.095238095238095
2002.0,Yala,Vavuniya,Beans,0.0,0.0,0.0
2002.0,Yala,Vavuniya,Beetroot,2.0,9.0,4.5
2002.0,Yala,Vavuniya,Cabbage,11.0,71.0,6.454545454545454
2002.0,Yala,Vavuniya,Carrot,0.0,3.0,0.0
2002.0,Yala,Vavuniya,Tomatoes,20.0,115.0,5.75
2003.0,Maha,Ampara,Beans,0.0,0.0,0.0
2003.0,Maha,Ampara,Beetroot,0.0,0.0,0.0
2003.0,Maha,Ampara,Cabbage,0.0,0.0,0.0
2003.0,Maha,Ampara,Carrot,0.0,0.0,0.0
2003.0,Maha,Ampara,Tomatoes,83.0,767.0,9.240963855421686
2003.0,Maha,Anuradhapura,Beans,32.0,141.0,4.40625
2003.0,Maha,Anuradhapura,Beetroot,54.0,226.0,4.185185185185185
2003.0,Maha,Anuradhapura,Cabbage,22.0,54.0,2.4545454545454546
2003.0,Maha,Anuradhapura,Carrot,0.0,0.0,0.0
2003.0,Maha,Anuradhapura,Tomatoes,226.0,921.0,4.075221238938053
2003.0,Maha,Badulla,Beans,2822.0,16984.0,6.018426647767541
2003.0,Maha,Badulla,Beetroot,294.0,3344.0,11.374149659863946
2003.0,Maha,Badulla,Cabbage,1390.0,26059.0,18.74748201438849
2003.0,Maha,Badulla,Carrot,738.0,8092.0,10.964769647696476
2003.0,Maha,Badulla,Tomatoes,1539.0,15560.0,10.110461338531515
2003.0,Maha,Batticaloa,Beans,0.0,0.0,0.0
2003.0,Maha,Batticaloa,Beetroot,0.0,0.0,0.0
2003.0,Maha,Batticaloa,Cabbage,0.0,0.0,0.0
2003.0,Maha,Batticaloa,Carrot,0.0,0.0,0.0
2003.0,Maha,Batticaloa,Tomatoes,98.0,525.0,5.357142857142857
2003.0,Maha,Colombo,Beans,0.0,0.0,0.0
2003.0,Maha,Colombo,Beetroot,0.0,0.0,0.0
2003.0,Maha,Colombo,Cabbage,0.0,0.0,0.0
2003.0,Maha,Colombo,Carrot,0.0,0.0,0.0
2003.0,Maha,Colombo,Tomatoes,2.0,3.0,1.5
2003.0,Maha,Galle,Beans,0.0,0.0,0.0
2003.0,Maha,Galle,Beetroot,0.0,0.0,0.0
2003.0,Maha,Galle,Cabbage,0.0,0.0,0.0
2003.0,Maha,Galle,Carrot,0.0,0.0,0.0
2003.0,Maha,Galle,Tomatoes,7.0,25.0,3.5714285714285716
2003.0,Maha,Gampaha,Beans,0.0,0.0,0.0
2003.0,Maha,Gampaha,Beetroot,0.0,0.0,0.0
2003.0,Maha,Gampaha,Cabbage,0.0,0.0,0.0
2003.0,Maha,Gampaha,Carrot,0.0,0.0,0.0
2003.0,Maha,Gampaha,Tomatoes,12.0,24.0,2.0
2003.0,Maha,Hanbantota,Beans,0.0,0.0,0.0
2003.0,Maha,Hanbantota,Beetroot,1.0,4.0,4.0
2003.0,Maha,Hanbantota,Cabbage,0.0,0.0,0.0
2003.0,Maha,Hanbantota,Carrot,0.0,0.0,0.0
2003.0,Maha,Hanbantota,Tomatoes,256.0,1393.0,5.44140625
2003.0,Maha,Jaffna,Beans,35.0,194.0,5.542857142857143
2003.0,Maha,Jaffna,Beetroot,50.0,390.0,7.8
2003.0,Maha,Jaffna,Cabbage,56.0,399.0,7.125
2003.0,Maha,Jaffna,Carrot,70.0,533.0,7.614285714285714
2003.0,Maha,Jaffna,Tomatoes,79.0,686.0,8.683544303797468
2003.0,Maha,Kaluthara,Beans,0.0,0.0,0.0
2003.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2003.0,Maha,Kaluthara,Cabbage,0.0,0.0,0.0
2003.0,Maha,Kaluthara,Carrot,0.0,0.0,0.0
2003.0,Maha,Kaluthara,Tomatoes,5.0,16.0,3.2
2003.0,Maha,Kandy,Beans,664.0,1646.0,2.4789156626506026
2003.0,Maha,Kandy,Beetroot,105.0,314.0,2.9904761904761905
2003.0,Maha,Kandy,Cabbage,494.0,2077.0,4.204453441295547
2003.0,Maha,Kandy,Carrot,118.0,301.0,2.5508474576271185
2003.0,Maha,Kandy,Tomatoes,783.0,2896.0,3.6985951468710088
2003.0,Maha,Kegalle,Beans,25.0,85.0,3.4
2003.0,Maha,Kegalle,Beetroot,0.0,0.0,0.0
2003.0,Maha,Kegalle,Cabbage,1.0,5.0,5.0
2003.0,Maha,Kegalle,Carrot,0.0,0.0,0.0
2003.0,Maha,Kegalle,Tomatoes,18.0,70.0,3.888888888888889
2003.0,Maha,Kilinochchi,Beans,20.0,159.0,7.95
2003.0,Maha,Kilinochchi,Beetroot,12.0,93.0,7.75
2003.0,Maha,Kilinochchi,Cabbage,27.0,202.0,7.481481481481482
2003.0,Maha,Kilinochchi,Carrot,12.0,92.0,7.666666666666667
2003.0,Maha,Kilinochchi,Tomatoes,85.0,472.0,5.552941176470588
2003.0,Maha,Kurunegala,Beans,5.0,9.0,1.8
2003.0,Maha,Kurunegala,Beetroot,87.0,602.0,6.919540229885057
2003.0,Maha,Kurunegala,Cabbage,0.0,0.0,0.0
2003.0,Maha,Kurunegala,Carrot,0.0,0.0,0.0
2003.0,Maha,Kurunegala,Tomatoes,125.0,815.0,6.52
2003.0,Maha,Mannar,Beans,2.0,12.0,6.0
2003.0,Maha,Mannar,Beetroot,1.0,10.0,10.0
2003.0,Maha,Mannar,Cabbage,2.0,19.0,9.5
2003.0,Maha,Mannar,Carrot,0.0,0.0,0.0
2003.0,Maha,Mannar,Tomatoes,18.0,145.0,8.055555555555555
2003.0,Maha,Matale,Beans,680.0,3231.0,4.751470588235295
2003.0,Maha,Matale,Beetroot,191.0,923.0,4.832460732984293
2003.0,Maha,Matale,Cabbage,210.0,1883.0,8.966666666666667
2003.0,Maha,Matale,Carrot,5.0,13.0,2.6
2003.0,Maha,Matale,Tomatoes,733.0,6235.0,8.506139154160982
2003.0,Maha,Matara,Beans,3.0,6.0,2.0
2003.0,Maha,Matara,Beetroot,0.0,0.0,0.0
2003.0,Maha,Matara,Cabbage,0.0,0.0,0.0
2003.0,Maha,Matara,Carrot,0.0,0.0,0.0
2003.0,Maha,Matara,Tomatoes,15.0,66.0,4.4
2003.0,Maha,Monaragala,Beans,23.0,76.0,3.3043478260869565
2003.0,Maha,Monaragala,Beetroot,0.0,0.0,0.0
2003.0,Maha,Monaragala,Cabbage,2.0,18.0,9.0
2003.0,Maha,Monaragala,Carrot,0.0,0.0,0.0
2003.0,Maha,Monaragala,Tomatoes,240.0,1442.0,6.008333333333334
2003.0,Maha,Mullativu,Beans,6.0,37.0,6.166666666666667
2003.0,Maha,Mullativu,Beetroot,24.0,121.0,5.041666666666667
2003.0,Maha,Mullativu,Cabbage,40.0,369.0,9.225
2003.0,Maha,Mullativu,Carrot,30.0,214.0,7.133333333333334
2003.0,Maha,Mullativu,Tomatoes,74.0,566.0,7.648648648648648
2003.0,Maha,Nuwara Eliya,Beans,1354.0,5300.0,3.914327917282127
2003.0,Maha,Nuwara Eliya,Beetroot,841.0,9147.0,10.876337693222354
2003.0,Maha,Nuwara Eliya,Cabbage,1355.0,20435.0,15.081180811808117
2003.0,Maha,Nuwara Eliya,Carrot,1492.0,17799.0,11.929624664879357
2003.0,Maha,Nuwara Eliya,Tomatoes,893.0,8712.0,9.755879059350503
2003.0,Maha,Polonnaruwa,Beans,7.0,29.0,4.142857142857143
2003.0,Maha,Polonnaruwa,Beetroot,5.0,24.0,4.8
2003.0,Maha,Polonnaruwa,Cabbage,0.0,4.0,0.0
2003.0,Maha,Polonnaruwa,Carrot,0.0,0.0,0.0
2003.0,Maha,Polonnaruwa,Tomatoes,78.0,310.0,3.9743589743589745
2003.0,Maha,Puttalam,Beans,13.0,46.0,3.5384615384615383
2003.0,Maha,Puttalam,Beetroot,9.0,33.0,3.6666666666666665
2003.0,Maha,Puttalam,Cabbage,9.0,30.0,3.3333333333333335
2003.0,Maha,Puttalam,Carrot,1.0,4.0,4.0
2003.0,Maha,Puttalam,Tomatoes,42.0,133.0,3.1666666666666665
2003.0,Maha,Ratnapura,Beans,586.0,3678.0,6.276450511945392
2003.0,Maha,Ratnapura,Beetroot,13.0,126.0,9.692307692307692
2003.0,Maha,Ratnapura,Cabbage,58.0,376.0,6.482758620689655
2003.0,Maha,Ratnapura,Carrot,14.0,134.0,9.571428571428571
2003.0,Maha,Ratnapura,Tomatoes,384.0,2209.0,5.752604166666667
2003.0,Maha,Trincomalee,Beans,2.0,5.0,2.5
2003.0,Maha,Trincomalee,Beetroot,1.0,1.0,1.0
2003.0,Maha,Trincomalee,Cabbage,6.0,34.0,5.666666666666667
2003.0,Maha,Trincomalee,Carrot,0.0,0.0,0.0
2003.0,Maha,Trincomalee,Tomatoes,46.0,476.0,10.347826086956522
2003.0,Maha,Vavuniya,Beans,3.0,7.0,2.3333333333333335
2003.0,Maha,Vavuniya,Beetroot,12.0,126.0,10.5
2003.0,Maha,Vavuniya,Cabbage,26.0,199.0,7.653846153846154
2003.0,Maha,Vavuniya,Carrot,5.0,27.0,5.4
2003.0,Maha,Vavuniya,Tomatoes,45.0,232.0,5.155555555555556
2003.0,Yala,Ampara,Beans,0.0,0.0,0.0
2003.0,Yala,Ampara,Beetroot,0.0,0.0,0.0
2003.0,Yala,Ampara,Cabbage,0.0,0.0,0.0
2003.0,Yala,Ampara,Carrot,0.0,0.0,0.0
2003.0,Yala,Ampara,Tomatoes,67.0,638.0,9.522388059701493
2003.0,Yala,Anuradhapura,Beans,32.0,141.0,4.40625
2003.0,Yala,Anuradhapura,Beetroot,19.0,64.0,3.3684210526315788
2003.0,Yala,Anuradhapura,Cabbage,20.0,43.0,2.15
2003.0,Yala,Anuradhapura,Carrot,0.0,0.0,0.0
2003.0,Yala,Anuradhapura,Tomatoes,187.0,720.0,3.8502673796791442
2003.0,Yala,Badulla,Beans,1408.0,8313.0,5.904119318181818
2003.0,Yala,Badulla,Beetroot,170.0,1891.0,11.123529411764705
2003.0,Yala,Badulla,Cabbage,718.0,14824.0,20.64623955431755
2003.0,Yala,Badulla,Carrot,315.0,3490.0,11.079365079365079
2003.0,Yala,Badulla,Tomatoes,870.0,8594.0,9.87816091954023
2003.0,Yala,Batticaloa,Beans,0.0,0.0,0.0
2003.0,Yala,Batticaloa,Beetroot,0.0,0.0,0.0
2003.0,Yala,Batticaloa,Cabbage,0.0,0.0,0.0
2003.0,Yala,Batticaloa,Carrot,0.0,0.0,0.0
2003.0,Yala,Batticaloa,Tomatoes,76.0,391.0,5.144736842105263
2003.0,Yala,Colombo,Beans,0.0,0.0,0.0
2003.0,Yala,Colombo,Beetroot,0.0,0.0,0.0
2003.0,Yala,Colombo,Cabbage,0.0,0.0,0.0
2003.0,Yala,Colombo,Carrot,0.0,0.0,0.0
2003.0,Yala,Colombo,Tomatoes,1.0,2.0,2.0
2003.0,Yala,Galle,Beans,0.0,0.0,0.0
2003.0,Yala,Galle,Beetroot,0.0,0.0,0.0
2003.0,Yala,Galle,Cabbage,0.0,0.0,0.0
2003.0,Yala,Galle,Carrot,0.0,0.0,0.0
2003.0,Yala,Galle,Tomatoes,6.0,20.0,3.3333333333333335
2003.0,Yala,Gampaha,Beans,0.0,0.0,0.0
2003.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2003.0,Yala,Gampaha,Cabbage,0.0,0.0,0.0
2003.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
2003.0,Yala,Gampaha,Tomatoes,9.0,19.0,2.111111111111111
2003.0,Yala,Hanbantota,Beans,0.0,0.0,0.0
2003.0,Yala,Hanbantota,Beetroot,1.0,4.0,4.0
2003.0,Yala,Hanbantota,Cabbage,0.0,0.0,0.0
2003.0,Yala,Hanbantota,Carrot,0.0,0.0,0.0
2003.0,Yala,Hanbantota,Tomatoes,225.0,1230.0,5.466666666666667
2003.0,Yala,Jaffna,Beans,35.0,194.0,5.542857142857143
2003.0,Yala,Jaffna,Beetroot,29.0,202.0,6.9655172413793105
2003.0,Yala,Jaffna,Cabbage,37.0,309.0,8.35135135135135
2003.0,Yala,Jaffna,Carrot,39.0,259.0,6.641025641025641
2003.0,Yala,Jaffna,Tomatoes,43.0,336.0,7.813953488372093
2003.0,Yala,Kaluthara,Beans,0.0,0.0,0.0
2003.0,Yala,Kaluthara,Beetroot,0.0,0.0,0.0
2003.0,Yala,Kaluthara,Cabbage,0.0,0.0,0.0
2003.0,Yala,Kaluthara,Carrot,0.0,0.0,0.0
2003.0,Yala,Kaluthara,Tomatoes,5.0,16.0,3.2
2003.0,Yala,Kandy,Beans,343.0,922.0,2.688046647230321
2003.0,Yala,Kandy,Beetroot,69.0,153.0,2.217391304347826
2003.0,Yala,Kandy,Cabbage,284.0,929.0,3.2711267605633805
2003.0,Yala,Kandy,Carrot,73.0,170.0,2.328767123287671
2003.0,Yala,Kandy,Tomatoes,519.0,1460.0,2.813102119460501
2003.0,Yala,Kegalle,Beans,19.0,62.0,3.263157894736842
2003.0,Yala,Kegalle,Beetroot,0.0,0.0,0.0
2003.0,Yala,Kegalle,Cabbage,0.0,1.0,0.0
2003.0,Yala,Kegalle,Carrot,0.0,0.0,0.0
2003.0,Yala,Kegalle,Tomatoes,10.0,41.0,4.1
2003.0,Yala,Kilinochchi,Beans,20.0,159.0,7.95
2003.0,Yala,Kilinochchi,Beetroot,5.0,44.0,8.8
2003.0,Yala,Kilinochchi,Cabbage,11.0,111.0,10.090909090909092
2003.0,Yala,Kilinochchi,Carrot,6.0,51.0,8.5
2003.0,Yala,Kilinochchi,Tomatoes,55.0,373.0,6.781818181818182
2003.0,Yala,Kurunegala,Beans,4.0,8.0,2.0
2003.0,Yala,Kurunegala,Beetroot,21.0,138.0,6.571428571428571
2003.0,Yala,Kurunegala,Cabbage,0.0,0.0,0.0
2003.0,Yala,Kurunegala,Carrot,0.0,0.0,0.0
2003.0,Yala,Kurunegala,Tomatoes,72.0,487.0,6.763888888888889
2003.0,Yala,Mannar,Beans,2.0,12.0,6.0
2003.0,Yala,Mannar,Beetroot,1.0,10.0,10.0
2003.0,Yala,Mannar,Cabbage,1.0,12.0,12.0
2003.0,Yala,Mannar,Carrot,0.0,0.0,0.0
2003.0,Yala,Mannar,Tomatoes,10.0,69.0,6.9
2003.0,Yala,Matale,Beans,438.0,2298.0,5.2465753424657535
2003.0,Yala,Matale,Beetroot,53.0,207.0,3.9056603773584904
2003.0,Yala,Matale,Cabbage,112.0,1001.0,8.9375
2003.0,Yala,Matale,Carrot,4.0,11.0,2.75
2003.0,Yala,Matale,Tomatoes,219.0,1428.0,6.52054794520548
2003.0,Yala,Matara,Beans,1.0,2.0,2.0
2003.0,Yala,Matara,Beetroot,0.0,0.0,0.0
2003.0,Yala,Matara,Cabbage,0.0,0.0,0.0
2003.0,Yala,Matara,Carrot,0.0,0.0,0.0
2003.0,Yala,Matara,Tomatoes,6.0,24.0,4.0
2003.0,Yala,Monaragala,Beans,23.0,76.0,3.3043478260869565
2003.0,Yala,Monaragala,Beetroot,0.0,0.0,0.0
2003.0,Yala,Monaragala,Cabbage,0.0,0.0,0.0
2003.0,Yala,Monaragala,Carrot,0.0,0.0,0.0
2003.0,Yala,Monaragala,Tomatoes,183.0,1043.0,5.699453551912568
2003.0,Yala,Mullativu,Beans,6.0,35.0,5.833333333333333
2003.0,Yala,Mullativu,Beetroot,16.0,85.0,5.3125
2003.0,Yala,Mullativu,Cabbage,24.0,224.0,9.333333333333334
2003.0,Yala,Mullativu,Carrot,22.0,178.0,8.090909090909092
2003.0,Yala,Mullativu,Tomatoes,56.0,484.0,8.642857142857142
2003.0,Yala,Nuwara Eliya,Beans,673.0,2425.0,3.6032689450222883
2003.0,Yala,Nuwara Eliya,Beetroot,453.0,4930.0,10.883002207505518
2003.0,Yala,Nuwara Eliya,Cabbage,654.0,11002.0,16.82262996941896
2003.0,Yala,Nuwara Eliya,Carrot,730.0,8094.0,11.087671232876712
2003.0,Yala,Nuwara Eliya,Tomatoes,390.0,3725.0,9.551282051282051
2003.0,Yala,Polonnaruwa,Beans,5.0,24.0,4.8
2003.0,Yala,Polonnaruwa,Beetroot,4.0,21.0,5.25
2003.0,Yala,Polonnaruwa,Cabbage,0.0,2.0,0.0
2003.0,Yala,Polonnaruwa,Carrot,0.0,0.0,0.0
2003.0,Yala,Polonnaruwa,Tomatoes,50.0,202.0,4.04
2003.0,Yala,Puttalam,Beans,13.0,46.0,3.5384615384615383
2003.0,Yala,Puttalam,Beetroot,6.0,20.0,3.3333333333333335
2003.0,Yala,Puttalam,Cabbage,5.0,16.0,3.2
2003.0,Yala,Puttalam,Carrot,1.0,4.0,4.0
2003.0,Yala,Puttalam,Tomatoes,25.0,74.0,2.96
2003.0,Yala,Ratnapura,Beans,285.0,2099.0,7.364912280701755
2003.0,Yala,Ratnapura,Beetroot,9.0,93.0,10.333333333333334
2003.0,Yala,Ratnapura,Cabbage,29.0,188.0,6.482758620689655
2003.0,Yala,Ratnapura,Carrot,9.0,97.0,10.777777777777779
2003.0,Yala,Ratnapura,Tomatoes,199.0,1300.0,6.532663316582915
2003.0,Yala,Trincomalee,Beans,2.0,5.0,2.5
2003.0,Yala,Trincomalee,Beetroot,1.0,1.0,1.0
2003.0,Yala,Trincomalee,Cabbage,6.0,34.0,5.666666666666667
2003.0,Yala,Trincomalee,Carrot,0.0,0.0,0.0
2003.0,Yala,Trincomalee,Tomatoes,31.0,332.0,10.709677419354838
2003.0,Yala,Vavuniya,Beans,3.0,7.0,2.3333333333333335
2003.0,Yala,Vavuniya,Beetroot,6.0,58.0,9.666666666666666
2003.0,Yala,Vavuniya,Cabbage,19.0,192.0,10.105263157894736
2003.0,Yala,Vavuniya,Carrot,5.0,27.0,5.4
2003.0,Yala,Vavuniya,Tomatoes,31.0,175.0,5.645161290322581
2004.0,Maha,Ampara,Beans,2.0,7.0,3.5
2004.0,Maha,Ampara,Beetroot,0.0,0.0,0.0
2004.0,Maha,Ampara,Cabbage,0.0,0.0,0.0
2004.0,Maha,Ampara,Carrot,0.0,0.0,0.0
2004.0,Maha,Ampara,Tomatoes,64.0,577.0,9.015625
2004.0,Maha,Anuradhapura,Beans,17.0,56.0,3.2941176470588234
2004.0,Maha,Anuradhapura,Beetroot,57.0,498.0,8.736842105263158
2004.0,Maha,Anuradhapura,Cabbage,22.0,155.0,7.045454545454546
2004.0,Maha,Anuradhapura,Carrot,0.0,0.0,0.0
2004.0,Maha,Anuradhapura,Tomatoes,169.0,1182.0,6.994082840236686
2004.0,Maha,Badulla,Beans,3663.0,25946.0,7.083265083265084
2004.0,Maha,Badulla,Beetroot,282.0,3458.0,12.26241134751773
2004.0,Maha,Badulla,Cabbage,1311.0,22669.0,17.291380625476734
2004.0,Maha,Badulla,Carrot,709.0,8974.0,12.657263751763047
2004.0,Maha,Badulla,Tomatoes,1669.0,17965.0,10.763930497303775
2004.0,Maha,Batticaloa,Beans,0.0,0.0,0.0
2004.0,Maha,Batticaloa,Beetroot,0.0,0.0,0.0
2004.0,Maha,Batticaloa,Cabbage,0.0,0.0,0.0
2004.0,Maha,Batticaloa,Carrot,0.0,0.0,0.0
2004.0,Maha,Batticaloa,Tomatoes,74.0,484.0,6.54054054054054
2004.0,Maha,Colombo,Beans,0.0,0.0,0.0
2004.0,Maha,Colombo,Beetroot,0.0,0.0,0.0
2004.0,Maha,Colombo,Cabbage,0.0,0.0,0.0
2004.0,Maha,Colombo,Carrot,0.0,0.0,0.0
2004.0,Maha,Colombo,Tomatoes,2.0,2.0,1.0
2004.0,Maha,Galle,Beans,0.0,0.0,0.0
2004.0,Maha,Galle,Beetroot,0.0,0.0,0.0
2004.0,Maha,Galle,Cabbage,0.0,0.0,0.0
2004.0,Maha,Galle,Carrot,0.0,0.0,0.0
2004.0,Maha,Galle,Tomatoes,9.0,20.0,2.2222222222222223
2004.0,Maha,Gampaha,Beans,0.0,0.0,0.0
2004.0,Maha,Gampaha,Beetroot,0.0,0.0,0.0
2004.0,Maha,Gampaha,Cabbage,0.0,0.0,0.0
2004.0,Maha,Gampaha,Carrot,0.0,0.0,0.0
2004.0,Maha,Gampaha,Tomatoes,12.0,41.0,3.4166666666666665
2004.0,Maha,Hanbantota,Beans,1.0,3.0,3.0
2004.0,Maha,Hanbantota,Beetroot,0.0,0.0,0.0
2004.0,Maha,Hanbantota,Cabbage,0.0,0.0,0.0
2004.0,Maha,Hanbantota,Carrot,0.0,0.0,0.0
2004.0,Maha,Hanbantota,Tomatoes,183.0,1657.0,9.05464480874317
2004.0,Maha,Jaffna,Beans,29.0,173.0,5.9655172413793105
2004.0,Maha,Jaffna,Beetroot,52.0,406.0,7.8076923076923075
2004.0,Maha,Jaffna,Cabbage,57.0,440.0,7.719298245614035
2004.0,Maha,Jaffna,Carrot,71.0,552.0,7.774647887323944
2004.0,Maha,Jaffna,Tomatoes,80.0,671.0,8.3875
2004.0,Maha,Kaluthara,Beans,0.0,0.0,0.0
2004.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2004.0,Maha,Kaluthara,Cabbage,0.0,0.0,0.0
2004.0,Maha,Kaluthara,Carrot,0.0,0.0,0.0
2004.0,Maha,Kaluthara,Tomatoes,4.0,14.0,3.5
2004.0,Maha,Kandy,Beans,910.0,2889.0,3.1747252747252745
2004.0,Maha,Kandy,Beetroot,63.0,452.0,7.174603174603175
2004.0,Maha,Kandy,Cabbage,492.0,6560.0,13.333333333333334
